isbn,titulo,Autor,precio,link,categoria
9788426732484,Alexa. Desarrollo De Aplicaciones IOT Para Arduino Y ESP8266,"DOMINGUEZ, TOMAS",26850,https://www.antartica.cl/alexa-desarrollo-de-aplicaciones-iot-para-arduino-y-esp8266-9788426732484.html,Computacion e informatica
9786123040949,Corel Draw X6 Con DVD,"PAREDES, PAUL",24990,https://www.antartica.cl/corel-draw-x6-con-dvd-9786123040949.html,Computacion e informatica
9786123040857,Programacion Orientada A Objetos Con Visual Basic 2012,"TORRES, MANUEL",10995,https://www.antartica.cl/programacion-orientada-a-objetos-con-visual-basic-2012-9786123040857.html,Computacion e informatica
9788429134858,La Fiebre Del Silicon Valley,"ROGERS, E. M.",29990,https://www.antartica.cl/la-fiebre-del-silicon-valley-9788429134858.html,Computacion e informatica
9788429118100,Cibernetica,"COSSA, PAUL",15291,https://www.antartica.cl/cibernetica-9788429118100.html,Computacion e informatica
9789874738837,El Mundo Del Roleplay Con Perxitaa,PERITXAA,16720,https://www.antartica.cl/el-mundo-del-roleplay-con-perxitaa-9789874738837.html,Computacion e informatica
9788432308925,Orlando Letelier Testimonio Y Vindicacio,Orlando Letelier,5747,https://www.antartica.cl/orlando-letelier-testimonio-y-vindicacio-9788432308925.html,Computacion e informatica
9788429143874,Señales. Ciencia De La Telecomunicacion 1º Edicion,,39092,https://www.antartica.cl/senales-ciencia-de-la-telecomunicacion-1-edicion-9788429143874.html,Computacion e informatica
2000012929854,"Etnicidad Virtual: Raza, Resistencia Y World Wide Web","LEUNG, LINDA",32670,https://www.antartica.cl/etnicidad-virtual-raza-resistencia-y-world-wide-web-2000012929854.html,Computacion e informatica
9788474327984,Internet ¿Y Después?,"WOLTON, DOMINIQUE",19720,https://www.antartica.cl/internet-y-despues-9788474327984.html,Computacion e informatica
9788475568102,Flirting Ligar En Internet,"MOLINER, ALEX",21960,https://www.antartica.cl/flirting-ligar-en-internet-9788475568102.html,Computacion e informatica
9788415618195,Cómo Administrar Bien Su Tiempo Con El Iphone: Aprenda Fácilmente En 3,"SEIWERT, LOTHAR",8200,https://www.antartica.cl/como-administrar-bien-su-tiempo-con-el-iphone-aprenda-facilmente-en-3-9788415618195.html,Computacion e informatica
9788474328158,Redes De Aprendizaje,"HARASIM, LINDA",23420,https://www.antartica.cl/redes-de-aprendizaje-9788474328158.html,Computacion e informatica
9788412106923,Uso Del Celular Para Mayores,"TORMO, MARISA",7200,https://www.antartica.cl/uso-del-celular-para-mayores-9788412106923.html,Computacion e informatica
9788426726162,Taller De Arduino. Experimentando Con Arduino MKR 1010 2° Edicion,"TOJEIRO, GERMAN",37480,https://www.antartica.cl/taller-de-arduino-experimentando-con-arduino-mkr-1010-2-edicion-9788426726162.html,Computacion e informatica
9786123041885,Guia Practica. Trabaja En La Nube Con Google Apps (Incluye Cd),"CARRANZA, OSCAR",14990,https://www.antartica.cl/guia-practica-trabaja-en-la-nube-con-google-apps-incluye-cd-9786123041885.html,Computacion e informatica
9788429318524,Asomate A Mi Ventana 10 Años En La Web,"PASCUAL, FRANCISCO",13200,https://www.antartica.cl/asomate-a-mi-ventana-10-anos-en-la-web-9788429318524.html,Computacion e informatica
9789873820885,Guia De Los Pokemon De Alola,VARIOS AUTORES,17000,https://www.antartica.cl/guia-de-los-pokemon-de-alola-9789873820885.html,Computacion e informatica
9788441534551,Autocad. Mas Y Mejor,,38840,https://www.antartica.cl/autocad-mas-y-mejor-9788441534551.html,Computacion e informatica
9788497329347,Configuracion De Infraestructuras De Sisemas De Telecomunicaciones,"MILLAN ESTELLER, JUAN MANUEL",49850,https://www.antartica.cl/configuracion-de-infraestructuras-de-sisemas-de-telecomunicaciones-9788497329347.html,Computacion e informatica
9788496710818,Word 2007,VARIOS AUTORES,26060,https://www.antartica.cl/word-2007-9788496710818.html,Computacion e informatica
9789871857678,Windows 8,"PEÑA, CLAUDIO",7875,https://www.antartica.cl/windows-8-9789871857678.html,Computacion e informatica
9788441526518,Windows 7 Guia Practica,"PARDO, MIGUEL",24660,https://www.antartica.cl/windows-7-guia-practica-9788441526518.html,Computacion e informatica
9789876630115,Webmaster Profesional,"DE LUCA, DAMIAN",15750,https://www.antartica.cl/webmaster-profesional-9789876630115.html,Computacion e informatica
9786123040048,Visual Studio 2010. Una Nueva Forma De Desarrollo (+Cd),"SANCHEZ, CRISTIAN",21165,https://www.antartica.cl/visual-studio-2010-una-nueva-forma-de-desarrollo-cd-9786123040048.html,Computacion e informatica
9789877340525,Tecnologia Digital Para Docentes. Computación Y Tic,EQUIPO USERS,17325,https://www.antartica.cl/tecnologia-digital-para-docentes-computacion-y-tic-9789877340525.html,Computacion e informatica
9786123040116,Tecnicas Avanzadas Con Autocad 2012 Con Cd Edicion 2011,"UGARTE, OLGER",11950,https://www.antartica.cl/tecnicas-avanzadas-con-autocad-2012-con-cd-edicion-2011-9786123040116.html,Computacion e informatica
9788417389741,Sueños En 8 Bits. La Historia De La Famicom,"RODRIGUEZ, JOAQUIN",23810,https://www.antartica.cl/suenos-en-8-bits-la-historia-de-la-famicom-9788417389741.html,Computacion e informatica
9789706860620,Sistemas Operativos Edicion,"HUIDOBRO MOYA, JOSE MANUEL",40200,https://www.antartica.cl/sistemas-operativos-edicion-9789706860620.html,Computacion e informatica
9786077075394,Sistemas De Información Geográfica Y Localización Óptima De Instalacio,"BOSQUE SENDRA, JOAQUIN",12130,https://www.antartica.cl/sistemas-de-informacion-geografica-y-localizacion-optima-de-instalacio-9786077075394.html,Computacion e informatica
9789563600094,Salseo Gamer. Consejos Para Mejorar (O No) La Vida De Un Aficionado,,5995,https://www.antartica.cl/salseo-gamer-consejos-para-mejorar-o-no-la-vida-de-un-aficionado-9789563600094.html,Computacion e informatica
9789507300899,Salseo Gamer. Consejos Para Mejorar (O No) La Vida De Un Aficionado,,5995,https://www.antartica.cl/salseo-gamer-consejos-para-mejorar-o-no-la-vida-de-un-aficionado-9789507300899.html,Computacion e informatica
9789871949007,Reparacion De Notebooks - Servicio Tecnico Para Equipos Port,"PEÑA, CLAUDIO",11025,https://www.antartica.cl/reparacion-de-notebooksservicio-tecnico-para-equipos-port-9789871949007.html,Computacion e informatica
9786123045470,Programacion Transact Con Sql Server 2016,"TORRES, MANUEL",30592,https://www.antartica.cl/programacion-transact-con-sql-server-2016-9786123045470.html,Computacion e informatica
9788471461476,Programacion Logica. Volumen 1: Construccion De Programas,"BULL, HONEYWELL",23990,https://www.antartica.cl/programacion-logica-volumen-1-construccion-de-programas-9788471461476.html,Computacion e informatica
9786123040420,Programacion De Obras Con Project Edicion 2012,"EYZAGUIRRE, CARLOS",33142,https://www.antartica.cl/programacion-de-obras-con-project-edicion-2012-9786123040420.html,Computacion e informatica
9789871773565,Microcontroladores. Funcionamiento Y Programacion,MP EDICIONES,17325,https://www.antartica.cl/microcontroladores-funcionamiento-y-programacion-9789871773565.html,Computacion e informatica
9786123040284,Metodos Numericos Aplicados A La Ingenieria. Problemas En Polymath Y M,"CARRASCO, LUIS",24900,https://www.antartica.cl/metodos-numericos-aplicados-a-la-ingenieria-problemas-en-polymath-y-m-9786123040284.html,Computacion e informatica
9788441524170,Medios Digitales Y Creatividad After Effects Cs3 Professional. Avanzad,"CHRISTIANSEN, MARK",90270,https://www.antartica.cl/medios-digitales-y-creatividad-after-effects-cs3-professional-avanzad-9788441524170.html,Computacion e informatica
,,,,,Computacion e informatica
9786124034565,Matlab 2010 (Incluye Cd),"AMANCIO, LINDER",28990,https://www.antartica.cl/matlab-2010-incluye-cd-9786124034565.html,Computacion e informatica
9786076220597,Manual De Photoshop Cc,MEDIAACTIVE,13190,https://www.antartica.cl/manual-de-photoshop-cc-9786076220597.html,Computacion e informatica
9789877340044,Jquery Mobile,"HERETER, LUIS",11025,https://www.antartica.cl/jquery-mobile-9789877340044.html,Computacion e informatica
9786071502506,Ipod Iphone Y Itunes Paso A Paso 5° Edicion,"HARTDAVIS, GUY",30940,https://www.antartica.cl/ipod-iphone-y-itunes-paso-a-paso-5-edicion-9786071502506.html,Computacion e informatica
9788429126433,Introducción A La Organización Del Ordenador 1º Edicion,"CHU, YAOHAN",31990,https://www.antartica.cl/introduccion-a-la-organizacion-del-ordenador-1-edicion-9788429126433.html,Computacion e informatica
9788441538863,Introduccion A La Informatica 2017,"MARTOS RUBIO, ANA",20180,https://www.antartica.cl/introduccion-a-la-informatica-2017-9788441538863.html,Computacion e informatica
9789879334799,Internet: Búsqueda Y Buscadores Enciclopedia Latinoamericana De Socioc,VARIOS AUTORES,7410,https://www.antartica.cl/internet-busqueda-y-buscadores-enciclopedia-latinoamericana-de-socioc-9789879334799.html,Computacion e informatica
9788478273737,Internet Y Competencias Basicas,VARIOS AUTORES,20300,https://www.antartica.cl/internet-y-competencias-basicas-9788478273737.html,Computacion e informatica
9786123040628,Internet Para Docentes,"ANGULO, LUIS",5160,https://www.antartica.cl/internet-para-docentes-9786123040628.html,Computacion e informatica
9788441538795,Internet 2017. Informatica Para Mayores,"MARTOS RUBIO, ANA",21810,https://www.antartica.cl/internet-2017-informatica-para-mayores-9788441538795.html,Computacion e informatica
9786071502353,Innovaciones En Sql Server 2008,"OTEY, MICHAEL",40840,https://www.antartica.cl/innovaciones-en-sql-server-2008-9786071502353.html,Computacion e informatica
9786077075813,Iniciate En Tablets E Internet,"MANERO BERNAO, DANIEL",11541,https://www.antartica.cl/iniciate-en-tablets-e-internet-9786077075813.html,Computacion e informatica
9786123040758,Informatica Para Pymes. Aplicaciones Para Aumentar Su Productividad Ed,"PAREDES, PAUL",25492,https://www.antartica.cl/informatica-para-pymes-aplicaciones-para-aumentar-su-productividad-ed-9786123040758.html,Computacion e informatica
9788497846110,Industrias Creativas,"BUSTAMANTE, ENRIQUE",19260,https://www.antartica.cl/industrias-creativas-9788497846110.html,Computacion e informatica
9789871949045,Ilustrator Cs6,"OCHOA, LISANDRO",17325,https://www.antartica.cl/ilustrator-cs6-9789871949045.html,Computacion e informatica
9788441524347,Guías Prácticas Windows Server 2008,"CHARTE OJEDA, FRANCISCO",24660,https://www.antartica.cl/guias-practicas-windows-server-2008-9788441524347.html,Computacion e informatica
9788441523104,Guías Prácticas Redes Locales. Edición 2008,"RABAGO, J. FELIX",21500,https://www.antartica.cl/guias-practicas-redes-locales-edicion-2008-9788441523104.html,Computacion e informatica
9786123040963,Guia Practica. Ingresa Al Nuevo Mundo De Windows 8 (Incluye Cd),"PAREDES, PAUL",5000,https://www.antartica.cl/guia-practica-ingresa-al-nuevo-mundo-de-windows-8-incluye-cd-9786123040963.html,Computacion e informatica
9786123040796,Guia Practica. Corel X6 (Incluye Cd),"PAREDES, PAUL",5000,https://www.antartica.cl/guia-practica-corel-x6-incluye-cd-9786123040796.html,Computacion e informatica
9786123042868,Guia Practica Aprende Paso A Paso Corel Draw X7,"PAREDES, PAUL",5000,https://www.antartica.cl/guia-practica-aprende-paso-a-paso-corel-draw-x7-9786123042868.html,Computacion e informatica
9786123040543,Gestion De Cobranzas Con Excel,"PACHECO, JOHNNY",25492,https://www.antartica.cl/gestion-de-cobranzas-con-excel-9786123040543.html,Computacion e informatica
9786034034020,Fundamentos De Programacion Visual Basic Con Cd Edicion 2008,"MARCELO, RICARDO",25990,https://www.antartica.cl/fundamentos-de-programacion-visual-basic-con-cd-edicion-2008-9786034034020.html,Computacion e informatica
9786034034075,Fundamentos De Programacion Php Con Cd Edicion 2011,"MARCELO, RICARDO",21242,https://www.antartica.cl/fundamentos-de-programacion-php-con-cd-edicion-2011-9786034034075.html,Computacion e informatica
9789569992087,Fortnite. La Guía Definitiva De Battle Royale,PLANETA JUNIOR,11600,https://www.antartica.cl/fortnite-la-guia-definitiva-de-battle-royale-9789569992087.html,Computacion e informatica
9788441525641,Flash Cs4 Professional,"PANIAGUA NAVARRO, ANTONIO",40580,https://www.antartica.cl/flash-cs4-professional-9788441525641.html,Computacion e informatica
9788441521537,Excel 2007. Manual Imprescindible,"VALDES MIRANDA, CLAUDIA",43860,https://www.antartica.cl/excel-2007-manual-imprescindible-9788441521537.html,Computacion e informatica
9788497327879,Equipos Microinformaticos,"BERRAL MONTERO, ISIDORO",32292,https://www.antartica.cl/equipos-microinformaticos-9788497327879.html,Computacion e informatica
9786077686781,El Gran Libro De Windows Server 2008 Con Cd,"VEGA, JAVIER ANGEL",41106,https://www.antartica.cl/el-gran-libro-de-windows-server-2008-con-cd-9786077686781.html,Computacion e informatica
9786076224984,El Gran Libro De Autocad 2015,MEDIAACTIVE,14000,https://www.antartica.cl/el-gran-libro-de-autocad-2015-9786076224984.html,Computacion e informatica
9786077076803,Domine Joomla! Manual Practico,"MENCHEN PEÑUELA, ANTONIO",10751,https://www.antartica.cl/domine-joomla-manual-practico-9786077076803.html,Computacion e informatica
9786074815016,Diseño Y Modelado En 3D 1º Edicion,VARIOS AUTORES,35615,https://www.antartica.cl/diseno-y-modelado-en-3d-1-edicion-9786074815016.html,Computacion e informatica
9786123040512,Diseño Geometrico De Carreteras Con Autocad Civil 3D 2012 Con Cd,"UGARTE, OLGER",36990,https://www.antartica.cl/diseno-geometrico-de-carreteras-con-autocad-civil-3d-2012-con-cd-9786123040512.html,Computacion e informatica
9786123042165,Diseño De Sitios Web Administrables Con Joomla 3,"ANGULO, LUIS",22942,https://www.antartica.cl/diseno-de-sitios-web-administrables-con-joomla-3-9786123042165.html,Computacion e informatica
9786123042486,Desarrollo De Aplicaciones Web Con Php,"TORRES, MANUEL",29742,https://www.antartica.cl/desarrollo-de-aplicaciones-web-con-php-9786123042486.html,Computacion e informatica
9786123040475,Desarrollo De Aplicaciones Moviles. Androide Y J2Me Edicion 2012,"NOLASCO VALENZUELA, JORGE SANTIAGO",22942,https://www.antartica.cl/desarrollo-de-aplicaciones-moviles-androide-y-j2me-edicion-2012-9786123040475.html,Computacion e informatica
9786123043254,Desarrollo De Aplicaciones Con Visual C# 2015,"TORRES, MANUEL",24642,https://www.antartica.cl/desarrollo-de-aplicaciones-con-visual-c-2015-9786123043254.html,Computacion e informatica
,,,,,Computacion e informatica
9786123045197,Desarrollo De Aplicaciones Con Visual Basic 2015,"TORRES, MANUEL",32292,https://www.antartica.cl/desarrollo-de-aplicaciones-con-visual-basic-2015-9786123045197.html,Computacion e informatica
9788429121131,Curso De Autocad Para Arquitectos,"ESTEBAN, INMACULADA",23792,https://www.antartica.cl/curso-de-autocad-para-arquitectos-9788429121131.html,Computacion e informatica
9788471125354,Cual Es El Limite De La Libertad En Internet?,"BINGHAM, JANE",13470,https://www.antartica.cl/cual-es-el-limite-de-la-libertad-en-internet-9788471125354.html,Computacion e informatica
9789871347995,Creacion De Distribuciones Linux,"PEÑA, CLAUDIO",14700,https://www.antartica.cl/creacion-de-distribuciones-linux-9789871347995.html,Computacion e informatica
9786123041540,Crea Y Modela Con 3Ds Max Fundamentos (Incluye Cd),"RODRIGUEZ, DENIS",29742,https://www.antartica.cl/crea-y-modela-con-3ds-max-fundamentos-incluye-cd-9786123041540.html,Computacion e informatica
9786123040567,Control Y Seguimiento Con Project Edicion 2012,"EYZAGUIRRE, CARLOS",33142,https://www.antartica.cl/control-y-seguimiento-con-project-edicion-2012-9786123040567.html,Computacion e informatica
9788441524033,Comunicacion Eficiente Power Point,"BUNZEL, TOM",53200,https://www.antartica.cl/comunicacion-eficiente-power-point-9788441524033.html,Computacion e informatica
9789506411770,Como Buscar Trabajo A Traves De Internet,"ALLES, MARTHA",8085,https://www.antartica.cl/como-buscar-trabajo-a-traves-de-internet-9789506411770.html,Computacion e informatica
9786123042400,Autocad 2015,"CARRANZA, OSCAR",28042,https://www.antartica.cl/autocad-2015-9786123042400.html,Computacion e informatica
9786124034213,Asp.Net Y Herramientas Ajax Con Cd Edicion 2009,"SANCHEZ, CRISTIAN",26342,https://www.antartica.cl/aspnet-y-herramientas-ajax-con-cd-edicion-2009-9786124034213.html,Computacion e informatica
9788497322744,Arquitectura De Computadores,,70890,https://www.antartica.cl/arquitectura-de-computadores-9788497322744.html,Computacion e informatica
9786123043346,Aprendiendo Paso A Paso Con Excel 2016,"PAREDES, PAUL",26342,https://www.antartica.cl/aprendiendo-paso-a-paso-con-excel-2016-9786123043346.html,Computacion e informatica
9786077074229,Aprender Windows 8 Consumer Preview Con 100 Ejercicios Practicos,MEDIAACTIVE,8330,https://www.antartica.cl/aprender-windows-8-consumer-preview-con-100-ejercicios-practicos-9786077074229.html,Computacion e informatica
9786077076384,Aprender Powerpoint 2013 Con 100 Ejercicios Practicos,MEDIAACTIVE,28300,https://www.antartica.cl/aprender-powerpoint-2013-con-100-ejercicios-practicos-9786077076384.html,Computacion e informatica
9786077073529,Aprender Autocad 2012 Avanzado. Con 100 Ejercicios Practicos,MEDIAACTIVE,11230,https://www.antartica.cl/aprender-autocad-2012-avanzado-con-100-ejercicios-practicos-9786077073529.html,Computacion e informatica
9786077073512,Aprender 3Ds Max 2012 Avanzado. Con 100 Ejercicios Practicos,MEDIAACTIVE,11230,https://www.antartica.cl/aprender-3ds-max-2012-avanzado-con-100-ejercicios-practicos-9786077073512.html,Computacion e informatica
9788428398756,Aplicaciones Web,"RAMOS MARTIN, ALICIA",28892,https://www.antartica.cl/aplicaciones-web-9788428398756.html,Computacion e informatica
9786124034718,Aplicaciones Desarrolladas Con Asp Ajax Y Jquerty Edicion 2010,"SANCHEZ, CRISTIAN",26342,https://www.antartica.cl/aplicaciones-desarrolladas-con-asp-ajax-y-jquerty-edicion-2010-9786124034718.html,Computacion e informatica
9781608872114,Angry Birds : Hatching A Universe (Td),"GRAYDON, DANNY",33992,https://www.antartica.cl/angry-birds-hatching-a-universe-td-9781608872114.html,Computacion e informatica
9789701066140,Analisis Y Diseño De Sistemas Y Metodos 7º Edicion,"WHITTEN, KENNETH W.",43930,https://www.antartica.cl/analisis-y-diseno-de-sistemas-y-metodos-7-edicion-9789701066140.html,Computacion e informatica
9786123040055,Análisis Y Diseño De Edificaciones Con Etabs V.9 Con Cd Edicion 2011,"QUIROZ, LUIS",22942,https://www.antartica.cl/analisis-y-diseno-de-edificaciones-con-etabsv9-con-cd-edicion-2011-9786123040055.html,Computacion e informatica
9786124034206,Adobe Flex 3.0 Con Cd Edicion 2009,"CHURA, DAVID",12450,https://www.antartica.cl/adobe-flex-30-con-cd-edicion-2009-9786124034206.html,Computacion e informatica
9786124034664,Ado.Net 3.5 Con Cd Edicion 2010,"SANCHEZ, CRISTIAN",19890,https://www.antartica.cl/adonet-35-con-cd-edicion-2010-9786124034664.html,Computacion e informatica
9788428334730,Administracion Y Monitorizacion De Los Sgbd,"VOLODARSKY, BORIS",17842,https://www.antartica.cl/administracion-y-monitorizacion-de-los-sgbd-9788428334730.html,Computacion e informatica
9786123042844,Administracion Software De Un Sistema Informatico,"RAMOS PEREZ, ARTURO FRANCISCO",14495,https://www.antartica.cl/administracion-software-de-un-sistema-informatico-9786123042844.html,Computacion e informatica
9786123042806,Administracion Hardware De Un Sistema Informatico,"RAMOS PEREZ, ARTURO FRANCISCO",24642,https://www.antartica.cl/administracion-hardware-de-un-sistema-informatico-9786123042806.html,Computacion e informatica
9789871609277,Actions Script 3.0: Para Desarrolladores. Programacion Orientada A Ob,"KASHI, EZEQUIEL",9470,https://www.antartica.cl/actions-script-30-para-desarrolladores-programacion-orientadaa-ob-9789871609277.html,Computacion e informatica
9786124034510,Action Script 3.0 Advance Con Cd Edicion 2010,"CHURA, DAVID",5000,https://www.antartica.cl/action-script-30-advance-con-cd-edicion-2010-9786124034510.html,Computacion e informatica
9788494003059,12 Proyectos Raspberry Pi,"NORRIS, DONALD",43990,https://www.antartica.cl/12-proyectos-raspberry-pi-9788494003059.html,Computacion e informatica
9788496566422,¿Juega Darwin A Los Dados? Simulando La Evolucion En El Ordenador,"LAHOZBELTRA, RAFAEL",19542,https://www.antartica.cl/juega-darwin-a-los-dados-simulando-la-evolucion-en-el-ordenador-9788496566422.html,Computacion e informatica
9788494003035,¡Haga Que Las Cosas Se Muevan!,"ROBERTS, DUSTYN",42492,https://www.antartica.cl/haga-que-las-cosas-se-muevan-9788494003035.html,Computacion e informatica
,,,,,Computacion e informatica
